orderID,shipmentModeID,shippingDate,country,city,state,postalCode,region
CA-2014-155880,3,1/4/2014,United States,Milwaukee,Wisconsin,53209,Central
CA-2014-126242,3,25/11/2014,United States,Los Angeles,California,90049,West
CA-2013-166443,1,6/11/2013,United States,San Francisco,California,94122,West
CA-2014-169859,3,19/12/2014,United States,San Diego,California,92024,West
CA-2014-134915,4,13/11/2014,United States,Glendale,Arizona,85301,West
CA-2013-153353,3,25/8/2013,United States,New York City,New York,10035,East
CA-2014-123638,3,5/7/2014,United States,Watertown,New York,13601,East
CA-2014-168900,3,10/5/2014,United States,Springfield,Ohio,45503,East
CA-2012-158456,3,29/12/2012,United States,Los Angeles,California,90032,West
CA-2014-143665,3,2/5/2014,United States,Seattle,Washington,98115,West
CA-2014-137428,2,22/12/2014,United States,Oceanside,California,92054,West
CA-2011-162866,3,31/12/2011,United States,Skokie,Illinois,60076,Central
CA-2014-167941,2,10/11/2014,United States,Fayetteville,North Carolina,28314,South
CA-2014-111808,3,21/12/2014,United States,Tulsa,Oklahoma,74133,Central
CA-2012-137512,3,12/5/2012,United States,Allen,Texas,75002,Central
CA-2014-139773,4,5/12/2014,United States,Philadelphia,Pennsylvania,19143,East
CA-2014-134607,2,9/10/2014,United States,Rochester,New York,14609,East
CA-2011-109232,2,17/1/2011,United States,Mount Pleasant,South Carolina,29464,South
CA-2012-139850,3,17/6/2012,United States,Philadelphia,Pennsylvania,19134,East
CA-2011-131310,3,18/7/2011,United States,Seattle,Washington,98115,West
US-2011-112872,2,11/12/2011,United States,Springfield,Oregon,97477,West
CA-2013-139269,3,31/5/2013,United States,Columbus,Georgia,31907,South
CA-2013-139010,2,26/2/2013,United States,Los Angeles,California,90032,West
CA-2013-134376,3,7/10/2013,United States,New York City,New York,10024,East
CA-2014-147291,3,18/3/2014,United States,Detroit,Michigan,48227,Central
CA-2013-112893,2,14/9/2013,United States,Stockton,California,95207,West
US-2011-150532,3,21/7/2011,United States,Phoenix,Arizona,85023,West
CA-2011-138317,3,25/6/2011,United States,Philadelphia,Pennsylvania,19120,East
CA-2012-130610,3,10/7/2012,United States,Sterling Heights,Michigan,48310,Central
CA-2014-104381,3,24/12/2014,United States,Rochester,New York,14609,East
CA-2013-131499,1,11/9/2013,United States,New York City,New York,10011,East
CA-2011-148761,3,21/5/2011,United States,Eau Claire,Wisconsin,54703,Central
CA-2014-116519,1,16/10/2014,United States,New York City,New York,10009,East
CA-2011-130729,3,29/10/2011,United States,Rancho Cucamonga,California,91730,West
CA-2013-124772,1,7/12/2013,United States,Murray,Kentucky,42071,South
CA-2013-115525,3,30/7/2013,United States,Toledo,Ohio,43615,East
CA-2014-134845,3,24/4/2014,United States,Louisville,Colorado,80027,West
US-2012-138919,3,21/9/2012,United States,New York City,New York,10035,East
US-2013-160528,3,31/8/2013,United States,Pharr,Texas,78577,Central
CA-2012-123568,3,14/11/2012,United States,West Jordan,Utah,84084,West
CA-2014-124674,3,24/11/2014,United States,Brownsville,Texas,78521,Central
CA-2012-164441,3,13/11/2012,United States,New York City,New York,10011,East
CA-2014-169054,3,27/4/2014,United States,Philadelphia,Pennsylvania,19140,East
CA-2011-106719,4,24/8/2011,United States,Billings,Montana,59102,West
CA-2014-116855,3,22/12/2014,United States,Chesapeake,Virginia,23320,South
US-2013-164189,3,29/3/2013,United States,Gresham,Oregon,97030,West
CA-2012-168480,3,27/9/2012,United States,Lincoln Park,Michigan,48146,Central
US-2013-114293,3,27/11/2013,United States,Gresham,Oregon,97030,West
CA-2014-134173,3,22/9/2014,United States,Philadelphia,Pennsylvania,19143,East
US-2012-123960,3,16/6/2012,United States,Monroe,Louisiana,71203,South
CA-2014-101749,3,9/10/2014,United States,Pasadena,California,91104,West
US-2013-147991,3,10/5/2013,United States,Chattanooga,Tennessee,37421,South
CA-2014-149559,4,13/9/2014,United States,Long Beach,California,90805,West
CA-2012-135174,2,2/5/2012,United States,Troy,Ohio,45373,East
CA-2014-125290,2,11/11/2014,United States,Minneapolis,Minnesota,55407,Central
CA-2011-137351,3,4/10/2011,United States,Seattle,Washington,98105,West
CA-2014-121419,1,5/4/2014,United States,Columbus,Georgia,31907,South
US-2014-148054,3,12/10/2014,United States,Meridian,Idaho,83642,West
CA-2013-128517,2,15/4/2013,United States,Detroit,Michigan,48227,Central
US-2012-100377,3,1/9/2012,United States,Chicago,Illinois,60623,Central
CA-2014-131492,2,25/10/2014,United States,San Francisco,California,94110,West
CA-2013-144554,3,13/11/2013,United States,Newark,Ohio,43055,East
CA-2014-127621,3,8/3/2014,United States,Dallas,Texas,75081,Central
CA-2012-145184,1,29/11/2012,United States,Newark,Delaware,19711,East
CA-2014-106859,2,19/3/2014,United States,Albuquerque,New Mexico,87105,West
US-2014-120089,4,1/12/2014,United States,Toledo,Ohio,43615,East
CA-2011-119375,3,22/11/2011,United States,Newark,Delaware,19711,East
CA-2013-125206,1,5/1/2013,United States,Los Angeles,California,90045,West
CA-2012-126137,3,8/10/2012,United States,Los Angeles,California,90032,West
CA-2011-143903,3,24/7/2011,United States,Dallas,Texas,75217,Central
CA-2011-104780,3,25/5/2011,United States,San Diego,California,92037,West
CA-2014-101182,1,6/9/2014,United States,Apple Valley,California,92307,West
US-2014-132297,3,3/6/2014,United States,Louisville,Kentucky,40214,South
CA-2011-100328,3,4/2/2011,United States,New York City,New York,10024,East
CA-2014-118773,3,15/2/2014,United States,Houston,Texas,77070,Central
US-2014-159205,2,3/4/2014,United States,Henderson,Kentucky,42420,South
CA-2013-112123,3,9/3/2013,United States,Newark,Delaware,19711,East
CA-2012-114468,4,23/8/2012,United States,Bolingbrook,Illinois,60440,Central
CA-2014-135692,3,2/5/2014,United States,Fort Worth,Texas,76106,Central
CA-2014-131233,3,20/4/2014,United States,New York City,New York,10024,East
CA-2014-119578,2,28/12/2014,United States,Providence,Rhode Island,2908,East
CA-2013-124562,3,13/12/2013,United States,Columbus,Ohio,43229,East
US-2014-140074,3,30/3/2014,United States,New York City,New York,10024,East
CA-2013-103037,3,30/7/2013,United States,Houston,Texas,77070,Central
CA-2014-127460,3,15/7/2014,United States,Aurora,Illinois,60505,Central
CA-2013-121671,3,23/7/2013,United States,Springfield,Missouri,65807,Central
CA-2013-150350,3,31/8/2013,United States,Seattle,Washington,98105,West
CA-2012-121720,1,12/6/2012,United States,Lakeland,Florida,33801,South
CA-2014-149895,3,13/9/2014,United States,Philadelphia,Pennsylvania,19134,East
CA-2014-147564,3,7/10/2014,United States,New York City,New York,10011,East
CA-2011-136399,1,17/12/2011,United States,Los Angeles,California,90049,West
CA-2011-107916,1,26/8/2011,United States,Oceanside,New York,11572,East
CA-2014-164168,3,19/11/2014,United States,Dallas,Texas,75081,Central
CA-2012-112557,1,28/4/2012,United States,New York City,New York,10035,East
US-2011-122959,4,12/12/2011,United States,San Antonio,Texas,78207,Central
CA-2014-162572,2,28/9/2014,United States,Cincinnati,Ohio,45231,East
US-2013-148110,3,12/9/2013,United States,Austin,Texas,78745,Central
CA-2014-131828,2,14/2/2014,United States,Seattle,Washington,98105,West
CA-2011-109218,2,3/7/2011,United States,Los Angeles,California,90004,West
CA-2013-120558,1,11/6/2013,United States,New York City,New York,10035,East
US-2011-109036,3,25/12/2011,United States,Seattle,Washington,98103,West
CA-2012-147830,1,18/12/2012,United States,Newark,Ohio,43055,East
CA-2014-150497,3,25/7/2014,United States,Maple Grove,Minnesota,55369,Central
CA-2011-128986,2,5/8/2011,United States,Glendale,Arizona,85301,West
CA-2012-139584,3,28/8/2012,United States,New York City,New York,10009,East
US-2013-162677,1,28/3/2013,United States,Jacksonville,North Carolina,28540,South
US-2011-150924,2,16/9/2011,United States,Houston,Texas,77070,Central
CA-2011-153969,3,25/9/2011,United States,San Francisco,California,94109,West
CA-2013-146682,1,1/11/2013,United States,Lansing,Michigan,48911,Central
CA-2013-138695,3,4/6/2013,United States,Tallahassee,Florida,32303,South
CA-2014-107461,2,27/12/2014,United States,Columbia,South Carolina,29203,South
US-2013-133879,3,29/3/2013,United States,Chicago,Illinois,60623,Central
CA-2014-157483,3,19/11/2014,United States,Detroit,Michigan,48227,Central
US-2014-132059,3,30/9/2014,United States,Fort Collins,Colorado,80525,West
CA-2014-122280,4,11/9/2014,United States,New York City,New York,10024,East
CA-2014-105235,3,12/12/2014,United States,New York City,New York,10011,East
CA-2014-152912,2,13/11/2014,United States,Columbia,Maryland,21044,East
CA-2011-123498,1,9/11/2011,United States,Houston,Texas,77041,Central
CA-2014-159352,3,18/3/2014,United States,Lowell,Massachusetts,1852,East
US-2014-146416,2,23/10/2014,United States,Woodland,California,95695,West
US-2012-163783,3,1/1/2013,United States,Chicago,Illinois,60610,Central
CA-2014-123981,3,9/10/2014,United States,New York City,New York,10035,East
CA-2014-158953,3,9/6/2014,United States,Missouri City,Texas,77489,Central
CA-2011-165428,1,4/9/2011,United States,Houston,Texas,77036,Central
CA-2013-169026,3,14/8/2013,United States,Jackson,Mississippi,39212,South
CA-2014-109750,3,29/7/2014,United States,New York City,New York,10009,East
CA-2012-149384,4,10/7/2012,United States,Tempe,Arizona,85281,West
CA-2011-131527,3,7/12/2011,United States,Jacksonville,North Carolina,28540,South
CA-2014-164000,3,23/12/2014,United States,Philadelphia,Pennsylvania,19134,East
CA-2011-164224,2,20/5/2011,United States,Akron,Ohio,44312,East
CA-2011-158372,3,16/11/2011,United States,San Diego,California,92037,West
CA-2013-108882,3,15/1/2013,United States,Fresno,California,93727,West
US-2014-108245,3,28/9/2014,United States,Pearland,Texas,77581,Central
CA-2011-142314,3,28/12/2011,United States,Richmond,Indiana,47374,Central
CA-2013-132409,3,2/6/2013,United States,Philadelphia,Pennsylvania,19134,East
CA-2014-150189,1,11/7/2014,United States,San Mateo,California,94403,West
CA-2011-114433,3,17/5/2011,United States,Oakland,California,94601,West
CA-2014-104640,3,17/11/2014,United States,New York City,New York,10024,East
US-2012-137008,3,8/10/2012,United States,Lakewood,New Jersey,8701,East
CA-2011-108189,1,5/10/2011,United States,Tempe,Arizona,85281,West
CA-2011-154641,3,16/8/2011,United States,New York City,New York,10035,East
CA-2014-131625,2,6/9/2014,United States,New York City,New York,10009,East
US-2014-156356,3,23/4/2014,United States,Houston,Texas,77095,Central
CA-2013-138933,1,28/4/2013,United States,Riverside,California,92503,West
CA-2013-140746,4,15/1/2013,United States,Fairfield,Connecticut,6824,East
CA-2013-146836,4,3/5/2013,United States,New York City,New York,10024,East
US-2013-127971,3,28/11/2013,United States,Houston,Texas,77095,Central
US-2013-140809,1,3/2/2013,United States,Arlington,Virginia,22204,South
CA-2014-114524,2,6/4/2014,United States,Chicago,Illinois,60623,Central
CA-2014-113355,3,6/12/2014,United States,Grand Prairie,Texas,75051,Central
US-2014-140907,2,13/12/2014,United States,Seattle,Washington,98103,West
CA-2013-159730,3,22/9/2013,United States,Seattle,Washington,98103,West
CA-2013-157868,3,30/12/2013,United States,Grand Rapids,Michigan,49505,Central
CA-2014-119389,1,20/4/2014,United States,Philadelphia,Pennsylvania,19120,East
CA-2014-110373,2,31/10/2014,United States,Chicago,Illinois,60610,Central
CA-2013-155474,3,15/7/2013,United States,Seattle,Washington,98105,West
CA-2012-155453,3,14/8/2012,United States,Jacksonville,Florida,32216,South
US-2013-161844,2,15/12/2013,United States,Franklin,Tennessee,37064,South
US-2013-162103,3,18/11/2013,United States,Highland Park,Illinois,60035,Central
CA-2011-151554,1,15/11/2011,United States,Pasadena,Texas,77506,Central
CA-2011-140662,1,19/11/2011,United States,San Francisco,California,94109,West
CA-2013-122518,2,9/3/2013,United States,Miami,Florida,33180,South
US-2011-126571,3,15/10/2011,United States,Philadelphia,Pennsylvania,19120,East
CA-2011-143840,3,29/5/2011,United States,Decatur,Alabama,35601,South
CA-2011-115980,3,19/7/2011,United States,Sioux Falls,South Dakota,57103,Central
CA-2012-155145,2,29/12/2012,United States,Visalia,California,93277,West
CA-2012-146038,3,16/2/2012,United States,Los Angeles,California,90049,West
CA-2014-133865,3,13/5/2014,United States,Los Angeles,California,90032,West
CA-2014-116358,3,7/11/2014,United States,Overland Park,Kansas,66212,Central
CA-2011-102988,2,9/4/2011,United States,Alexandria,Virginia,22304,South
US-2011-117170,3,24/9/2011,United States,Raleigh,North Carolina,27604,South
CA-2011-159478,3,6/10/2011,United States,New York City,New York,10035,East
CA-2011-103702,3,17/9/2011,United States,Fairfield,Ohio,45014,East
CA-2014-150525,3,26/2/2014,United States,Muskogee,Oklahoma,74403,Central
CA-2012-157770,1,15/12/2012,United States,Temecula,California,92592,West
CA-2013-167290,3,5/11/2013,United States,Sterling Heights,Michigan,48310,Central
CA-2011-106264,3,30/12/2011,United States,San Diego,California,92024,West
CA-2011-138023,1,18/8/2011,United States,Dallas,Texas,75081,Central
CA-2014-113418,1,4/10/2014,United States,New York City,New York,10035,East
US-2012-110569,3,30/5/2012,United States,Phoenix,Arizona,85023,West
CA-2014-136308,4,17/11/2014,United States,San Francisco,California,94122,West
US-2011-159926,3,22/11/2011,United States,Philadelphia,Pennsylvania,19140,East
CA-2011-104738,2,1/1/2012,United States,Laredo,Texas,78041,Central
CA-2012-144386,3,11/11/2012,United States,New York City,New York,10009,East
CA-2013-111416,3,23/9/2013,United States,New York City,New York,10035,East
CA-2013-162747,2,26/3/2013,United States,Gulfport,Mississippi,39503,South
US-2011-133130,3,1/10/2011,United States,San Diego,California,92037,West
CA-2014-169978,3,29/12/2014,United States,Oceanside,New York,11572,East
CA-2014-161739,2,16/11/2014,United States,Round Rock,Texas,78664,Central
CA-2012-165057,3,15/9/2012,United States,Redlands,California,92374,West
CA-2011-134551,3,25/12/2011,United States,Columbia,Tennessee,38401,South
CA-2012-120810,3,27/7/2012,United States,New York City,New York,10009,East
CA-2011-165309,3,15/11/2011,United States,Houston,Texas,77095,Central
CA-2014-122595,3,21/12/2014,United States,Chicago,Illinois,60653,Central
US-2014-109253,1,23/8/2014,United States,Oakland,California,94601,West
CA-2013-145982,2,2/9/2013,United States,Quincy,Massachusetts,2169,East
CA-2012-112011,3,20/8/2012,United States,Yucaipa,California,92399,West
CA-2014-154732,1,8/11/2014,United States,Chicago,Illinois,60623,Central
US-2013-157308,3,22/8/2013,United States,Seattle,Washington,98105,West
CA-2013-147536,3,1/1/2014,United States,New York City,New York,10024,East
US-2011-134733,3,28/9/2011,United States,San Diego,California,92037,West
US-2011-150434,3,24/7/2011,United States,Bristol,Connecticut,6010,East
CA-2014-100335,3,14/9/2014,United States,Chicago,Illinois,60610,Central
CA-2013-139234,3,11/5/2013,United States,Chicago,Illinois,60610,Central
US-2012-142020,2,8/6/2012,United States,New York City,New York,10024,East
CA-2012-139962,3,20/12/2012,United States,Revere,Massachusetts,2151,East
CA-2013-130050,2,19/7/2013,United States,Houston,Texas,77036,Central
CA-2011-115161,1,3/2/2011,United States,Mission Viejo,California,92691,West
CA-2011-165379,3,15/7/2011,United States,Dallas,Texas,75217,Central
CA-2012-115511,3,25/11/2012,United States,Las Vegas,Nevada,89115,West
CA-2013-134887,4,26/3/2013,United States,Norman,Oklahoma,73071,Central
CA-2014-123778,3,1/10/2014,United States,San Francisco,California,94122,West
CA-2012-161718,3,10/12/2012,United States,Hempstead,New York,11550,East
CA-2013-100671,1,5/11/2013,United States,Conroe,Texas,77301,Central
CA-2014-142867,3,22/3/2014,United States,Houston,Texas,77095,Central
CA-2014-103156,1,25/11/2014,United States,Philadelphia,Pennsylvania,19120,East
US-2014-162208,1,31/8/2014,United States,Tampa,Florida,33614,South
CA-2012-130659,2,9/12/2012,United States,New York City,New York,10035,East
CA-2014-148404,3,12/10/2014,United States,Charlotte,North Carolina,28205,South
CA-2014-101077,2,31/3/2014,United States,Dallas,Texas,75081,Central
CA-2011-166471,3,13/8/2011,United States,Seattle,Washington,98103,West
CA-2011-105340,1,25/11/2011,United States,Pasadena,Texas,77506,Central
